Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
319892,10762471078813,Reimbursement Claims,Solved,Low,OutBound,04-05-2023 16:28,13-06-2023 12:22,04-05-2023 16:28,04-05-2023 16:28,13-06-2023 12:22,956,,4,7,2557,0,0,57354,28554,35258,17330,-
321989,10813448450973,Support,Hold,Low,Mail,07-05-2023 09:58,13-06-2023 11:48,05-06-2023 17:46,07-05-2023 12:03,,,,4,3,176,1713,993,,,49736,24405,Manage dependents
322248,9980851200029,Support,Hold,Low,Internal Communication,08-05-2023 10:15,23-05-2023 17:31,08-05-2023 11:21,08-05-2023 11:21,,,,4,1,74,74,74,,,432,432,-
324689,10870816057501,Reimbursement Claims,Closed,Low,OutBound,10-05-2023 14:20,12-06-2023 11:33,10-05-2023 14:20,10-05-2023 14:20,23-05-2023 10:34,308,,4,7,521,1465,745,18494,9134,16558,7917,-
325549,6764218515229,Support,Solved,Low,Internal Communication,11-05-2023 14:54,07-06-2023 12:10,11-05-2023 15:46,11-05-2023 15:46,07-06-2023 12:10,645,Offered,4,4,324,1338,618,38716,19276,8329,4009,-
333993,7277499588509,Support,Closed,Low,Mail,21-05-2023 11:52,12-06-2023 13:38,21-05-2023 13:55,21-05-2023 13:55,23-05-2023 12:33,49,Offered,4,2,135,135,135,2921,1481,2554,1132,Is my treatment covered (IMTC)
334443,11095321437981,Support,Solved,Low,Mail,22-05-2023 12:25,07-06-2023 18:56,22-05-2023 13:15,22-05-2023 13:15,07-06-2023 18:56,391,4,4,6,87,1459,739,23430,11910,1492,772,Is my treatment covered (IMTC)
334820,7273957265949,Reimbursement Claims,Hold,Low,Mail,22-05-2023 16:28,14-06-2023 16:12,22-05-2023 17:41,22-05-2023 17:41,,,,4,5,546,1266,546,,,32876,16315,-
337760,11158983929117,Support,Solved,Low,Mail,25-05-2023 09:41,03-06-2023 08:31,25-05-2023 10:30,25-05-2023 10:30,03-06-2023 08:31,215,4,4,2,55,1744,1024,12890,6439,9079,4088,Claims
338407,11123502082461,Reimbursement Claims,Solved,Low,Mail,25-05-2023 18:48,18-06-2023 00:02,26-05-2023 10:28,26-05-2023 10:28,18-06-2023 00:02,557,,4,13,497,1217,497,33434,16692,27200,13831,-
342071,7303647588637,Support,Solved,Low,Internal Communication,30-05-2023 11:29,07-06-2023 14:21,07-06-2023 14:21,30-05-2023 12:04,07-06-2023 14:19,195,Offered,4,3,57,35,35,11690,5930,10088,5048,-
291577,9206029407005,Reimbursement Claims,Open,Low,Mail,01-04-2023 18:59,19-06-2023 06:46,02-04-2023 23:26,02-04-2023 23:26,,,,3,9,1561,13228,6601,,,102230,51453,-
291603,7303548168989,Support,Closed,Low,Mail,01-04-2023 19:58,18-05-2023 06:08,02-04-2023 15:01,02-04-2023 15:01,19-04-2023 09:45,422,Offered,3,7,495,5165,2285,25307,12347,9253,4213,Claims
291731,10176589214493,Support,Solved,Low,Mail,02-04-2023 09:26,04-06-2023 18:57,02-04-2023 15:02,02-04-2023 15:02,04-06-2023 18:57,1522,4,3,5,357,693,693,91291,45931,5265,3186,Is my treatment covered (IMTC)
291765,10177270957085,Onboardings,Closed,Low,Mail,02-04-2023 11:33,26-05-2023 06:10,03-04-2023 15:45,03-04-2023 15:45,27-04-2023 12:17,601,,3,6,1286,23216,11696,36044,18044,4327,2840,-
292656,7302740114333,Reimbursement Claims,Hold,Low,Mail,03-04-2023 15:39,14-06-2023 19:13,03-04-2023 16:05,03-04-2023 16:05,,,,3,15,667,42943,21343,,,93540,46741,-
292867,9336723887005,Support,Closed,Low,Mail,03-04-2023 17:55,31-05-2023 06:09,03-04-2023 18:08,03-04-2023 18:08,02-05-2023 12:46,691,4,3,8,20,2399,959,41450,20570,9708,4667,Is my treatment covered (IMTC)
292951,9850088183709,Reimbursement Claims,Closed,Low,OutBound,03-04-2023 19:13,06-04-2023 13:11,06-04-2023 12:12,03-04-2023 19:13,06-04-2023 13:11,66,,3,2,455,0,0,3957,1797,3782,1622,-
293073,7435636336797,Reimbursement Claims,Closed,Low,Mail,03-04-2023 23:00,03-06-2023 06:08,28-04-2023 17:23,04-04-2023 10:04,05-05-2023 17:32,763,,3,6,1164,2647,1328,45752,22833,13779,6739,-
293135,10210135688989,Endorsements,Closed,Low,Mail,04-04-2023 07:00,07-06-2023 07:36,06-04-2023 22:33,06-04-2023 22:33,13-05-2023 08:57,938,,3,4,2160,3813,2160,56277,28080,4809,2438,-
293365,7303593728669,Reimbursement Claims,Solved,Low,Mail,04-04-2023 11:05,31-05-2023 11:58,04-04-2023 16:11,04-04-2023 16:11,31-05-2023 11:58,1369,,3,7,594,8888,4568,82133,41093,80225,40220,-
293425,7303442422173,Reimbursement Claims,Closed,Low,Mail,04-04-2023 11:46,20-05-2023 06:10,04-04-2023 15:58,04-04-2023 15:58,21-04-2023 18:40,415,,3,10,488,3338,1898,24894,12654,19341,10155,-
294102,7303505723549,Reimbursement Claims,Closed,Low,Mail,04-04-2023 20:37,05-05-2023 06:08,05-04-2023 10:20,05-04-2023 10:20,06-04-2023 13:49,41,,3,3,587,1307,587,2472,1032,2200,817,-
294136,7654781938589,Support,Closed,Low,Mail,04-04-2023 21:36,20-05-2023 06:10,05-04-2023 07:20,05-04-2023 07:20,21-04-2023 15:30,402,Offered,3,0,,1224,540,24114,11911,15640,7756,-
294169,7303010599965,Support,Closed,Low,Mail,04-04-2023 22:29,10-05-2023 06:11,05-04-2023 07:22,05-04-2023 07:22,11-04-2023 13:23,159,4,3,6,21,2088,738,9534,4584,9333,4383,Manage dependents
294271,9909698815517,Endorsements,Solved,Low,Mail,05-04-2023 07:00,08-06-2023 12:34,05-04-2023 14:54,05-04-2023 14:54,08-06-2023 12:34,1542,,3,11,355,33379,16700,92494,46294,7467,3747,-
294436,7306489017757,Support,Closed,Low,Closed Ticket,05-04-2023 10:38,27-05-2023 06:08,06-04-2023 10:33,06-04-2023 10:33,28-04-2023 17:39,559,Offered,3,5,1004,1724,1004,33541,16981,12093,6333,-
294509,10004786728477,Reimbursement Claims,Hold,Low,OutBound,05-04-2023 11:26,06-04-2023 18:15,05-04-2023 11:26,05-04-2023 11:26,,,,3,3,540,0,0,,,1584,864,-
295519,7290760367773,Reimbursement Claims,Solved,Low,Mail,06-04-2023 07:48,02-06-2023 13:12,06-04-2023 15:09,06-04-2023 10:11,02-06-2023 13:12,1373,,3,6,720,918,720,82404,41292,69860,35102,-
295679,7223253285533,Support,Closed,Low,Internal Communication,06-04-2023 11:13,16-05-2023 06:09,06-04-2023 11:21,06-04-2023 11:21,17-04-2023 18:12,271,Offered,3,3,121,11450,5690,16259,8339,12390,5910,-
295996,9661077422237,Reimbursement Claims,Closed,Low,Mail,06-04-2023 15:09,12-06-2023 13:38,06-04-2023 15:45,06-04-2023 15:45,23-05-2023 12:37,1125,,3,8,263,263,263,67528,33688,67506,33487,-
296094,7234757883933,Support,Closed,Low,Internal Communication,06-04-2023 16:14,23-05-2023 06:11,06-04-2023 16:38,06-04-2023 16:38,24-04-2023 10:17,426,Offered,3,1,3631,7231,3631,25563,12603,9261,4826,-
296113,10262790221469,Support,Closed,Low,Mail,06-04-2023 16:22,07-06-2023 07:36,06-04-2023 18:04,06-04-2023 18:04,11-05-2023 06:53,831,4,3,12,106,8366,4046,49831,24758,10402,4769,-
296248,7303647588637,Support,Closed,Low,Internal Communication,06-04-2023 17:58,19-05-2023 06:12,06-04-2023 18:38,06-04-2023 18:38,20-04-2023 21:31,340,Offered,3,1,182,197,182,20373,10262,655,610,-
296408,7303493964189,Reimbursement Claims,Closed,Low,OutBound,06-04-2023 20:33,09-05-2023 06:08,06-04-2023 20:33,06-04-2023 20:33,10-04-2023 22:17,98,,3,4,26,0,0,5864,2906,3470,1877,-
296441,10270726755485,Support,Closed,Low,Mail,06-04-2023 22:48,30-05-2023 06:07,07-04-2023 13:30,07-04-2023 13:30,01-05-2023 13:01,590,Offered,3,8,316,6495,3004,35412,17521,11797,5426,Claims
297039,10283465225501,Support,Closed,Low,Mail,07-04-2023 17:44,07-06-2023 07:36,07-04-2023 19:19,07-04-2023 19:19,12-05-2023 15:20,838,Offered,3,6,126,5693,2813,50257,25057,9523,5120,Claims
297413,7303493239581,Support,Closed,Low,Mail,08-04-2023 12:26,01-06-2023 06:08,08-04-2023 15:50,08-04-2023 15:50,03-05-2023 15:25,603,4,3,4,314,6682,3394,36179,18179,10904,5456,Claims
297453,7251423326365,Support,Closed,Low,Mail,08-04-2023 13:22,10-06-2023 16:36,08-04-2023 15:52,08-04-2023 15:52,21-05-2023 16:03,1035,Offered,3,8,288,18774,9414,62081,30041,42837,21057,Telehealth
297528,10039351722909,Support,Closed,Low,Mail,08-04-2023 15:07,07-06-2023 06:10,08-04-2023 15:53,08-04-2023 15:53,09-05-2023 09:36,738,Offered,3,5,66,1777,1057,44309,21989,5468,2967,Claims
298001,10312454563101,Reimbursement Claims,Closed,Low,Mail,09-04-2023 21:04,07-06-2023 07:36,10-04-2023 15:23,10-04-2023 15:23,11-05-2023 12:08,759,,3,7,1119,2555,1119,45544,22509,41994,21120,-
298179,9561055757853,Reimbursement Claims,Solved,Low,Mail,10-04-2023 11:11,09-06-2023 10:56,10-04-2023 15:57,10-04-2023 15:57,09-06-2023 10:56,1440,,3,11,1144,13245,6765,86385,43185,82607,41567,-
298447,7303592983581,Reimbursement Claims,Closed,Low,Mail,10-04-2023 14:04,31-05-2023 06:09,10-04-2023 16:54,10-04-2023 16:54,02-05-2023 10:40,525,,3,6,5,284,284,31476,15636,8846,4539,-
298519,7303213216413,Reimbursement Claims,Closed,Low,Mail,10-04-2023 14:50,13-06-2023 23:34,10-04-2023 16:56,10-04-2023 16:56,24-05-2023 23:04,1064,,3,5,264,264,264,63855,32050,29749,15043,-
298936,10326512179613,Support,Hold,Low,Mail,10-04-2023 20:27,15-06-2023 13:57,31-05-2023 15:10,11-04-2023 08:53,,,,3,13,53,12334,5854,,,36676,17952,Claims
298946,7251442107293,Support,Closed,Low,Mail,10-04-2023 20:43,16-05-2023 06:09,11-04-2023 08:53,11-04-2023 08:53,17-04-2023 15:22,163,Offered,3,5,34,2251,811,9759,4719,7788,3469,Claims
299237,10333503827485,Support,Closed,Low,Mail,11-04-2023 08:21,04-06-2023 06:02,11-04-2023 08:55,11-04-2023 08:55,06-05-2023 22:56,615,Offered,3,5,97,155,116,36875,18720,24274,12502,Claims
299379,10327869403549,Support,Closed,Low,Mail,11-04-2023 10:55,26-05-2023 06:09,14-04-2023 09:08,11-04-2023 11:58,27-04-2023 09:05,382,4,3,4,604,3291,1851,22930,11410,14649,7356,Claims
299595,8107171793437,Endorsements,Pending,Low,Mail,11-04-2023 12:54,16-06-2023 19:13,11-04-2023 21:11,11-04-2023 21:11,,,,3,0,,62133,31173,,,75814,37654,-
299691,10338036261917,Reimbursement Claims,Closed,Low,Mail,11-04-2023 14:19,07-06-2023 06:10,09-05-2023 13:08,11-04-2023 14:58,09-05-2023 15:12,673,,3,7,51,401,401,40373,20213,19494,10134,-
299843,8164547595293,Reimbursement Claims,Closed,Low,Mail,11-04-2023 16:12,16-05-2023 14:16,16-05-2023 14:16,11-04-2023 17:34,16-05-2023 14:16,838,,3,4,130,240,240,50284,25084,6261,3381,-
300122,7303449282973,Support,Closed,Low,Mail,11-04-2023 19:50,25-05-2023 06:10,12-04-2023 08:47,12-04-2023 08:47,26-04-2023 12:08,352,4,3,7,85,8388,4068,21138,10338,18826,8863,Claims
300193,7235853543453,Support,Solved,Low,Mail,11-04-2023 21:54,03-06-2023 23:12,25-04-2023 17:18,12-04-2023 08:48,03-06-2023 23:12,1273,Offered,3,8,359,11265,5560,76398,38160,25815,13472,HR Queries
300447,7893852644893,Reimbursement Claims,Closed,Low,Mail,12-04-2023 10:22,17-05-2023 06:11,12-04-2023 15:53,12-04-2023 15:53,18-04-2023 18:08,152,,3,2,637,825,637,9106,4786,5862,3514,-
300573,10356166872477,Support,Closed,Low,Mail,12-04-2023 12:02,24-05-2023 06:09,12-04-2023 14:06,12-04-2023 14:06,25-04-2023 11:26,311,4,3,9,234,8707,4387,18684,9324,9846,4806,Is my treatment covered (IMTC)
300627,10356591393949,Reimbursement Claims,Closed,Low,Mail,12-04-2023 12:34,25-05-2023 06:10,12-04-2023 16:03,12-04-2023 16:03,26-04-2023 14:54,338,,3,6,2896,5776,2896,20300,10220,19853,9773,-
300832,7302583246365,Reimbursement Claims,Solved,Low,OutBound,12-04-2023 15:20,01-06-2023 18:11,12-04-2023 15:20,12-04-2023 15:20,01-06-2023 18:11,1203,,3,10,4659,0,0,72171,36171,49049,24901,-
300876,9400552431901,Reimbursement Claims,Closed,Low,Mail,12-04-2023 15:53,01-06-2023 06:08,12-04-2023 16:29,12-04-2023 16:29,03-05-2023 11:38,500,,3,4,246,246,246,29985,14865,11076,5360,-
300950,10362445980061,Support,Closed,Low,Mail,12-04-2023 16:52,25-05-2023 06:10,12-04-2023 17:22,12-04-2023 17:22,26-04-2023 23:02,342,Offered,3,14,49,11205,5445,20531,10328,17599,8816,Is my treatment covered (IMTC)
301110,9696174648477,Reimbursement Claims,Solved,Low,Mail,12-04-2023 19:07,30-05-2023 22:30,13-04-2023 10:59,13-04-2023 10:59,30-05-2023 22:30,1155,,3,9,707,3970,1810,69323,34673,35617,18224,-
301759,7290762619165,Endorsements,Closed,Urgent,Mail,13-04-2023 11:58,20-05-2023 06:09,13-04-2023 14:42,13-04-2023 14:42,21-04-2023 17:01,197,,3,6,3037,10012,4972,11823,6063,7177,3577,-
303531,7406546274205,Reimbursement Claims,Closed,Low,Mail,15-04-2023 00:19,13-06-2023 15:39,16-04-2023 21:21,16-04-2023 21:21,24-05-2023 15:22,951,,3,3,2160,4206,2160,57063,28462,21460,10808,-
303605,8534503888029,Endorsements,Pending,Low,Mail,15-04-2023 07:00,15-06-2023 16:41,17-04-2023 11:46,17-04-2023 11:46,,,,3,7,2356,45137,22697,,,18642,9163,-
304035,10421306340125,Reimbursement Claims,Closed,Low,Mail,15-04-2023 19:57,07-06-2023 07:35,04-05-2023 13:12,15-04-2023 20:01,11-05-2023 12:19,616,,3,5,63,2419,979,36983,18263,13625,6425,-
304106,7303007976349,Reimbursement Claims,Closed,Low,Mail,16-04-2023 06:49,26-05-2023 06:09,16-04-2023 21:39,16-04-2023 21:39,27-04-2023 11:57,269,,3,4,1269,2120,1269,16148,8098,3241,1670,-
304176,8895536243997,Reimbursement Claims,Hold,Low,Mail,16-04-2023 10:55,15-06-2023 16:56,16-04-2023 21:41,16-04-2023 21:41,,,,3,6,1676,3212,1772,,,68353,34514,-
304180,7251409952925,Reimbursement Claims,Closed,Low,Mail,16-04-2023 11:01,18-05-2023 06:08,16-04-2023 21:42,16-04-2023 21:42,19-04-2023 12:31,74,,3,3,1544,2984,1544,4410,2250,3408,1969,-
304923,8645010144029,Support,Closed,Low,Mail,17-04-2023 14:56,03-06-2023 06:08,17-04-2023 15:42,17-04-2023 15:42,05-05-2023 16:18,433,2,3,2,46,4270,2110,26003,13043,4368,2208,Claims
305317,9203971837597,Reimbursement Claims,Solved,Low,Mail,17-04-2023 21:47,09-06-2023 10:04,18-04-2023 14:10,18-04-2023 10:09,09-06-2023 10:04,1260,,3,5,1440,3095,1440,75617,37505,51961,25749,-
305327,7303317119773,Support,Closed,Low,Internal Communication,17-04-2023 22:47,07-06-2023 07:35,04-05-2023 14:53,18-04-2023 08:42,11-05-2023 17:45,571,Offered,3,3,0,963,351,34258,17086,12204,5864,-
305344,10396961444381,Endorsements,Closed,Low,Mail,17-04-2023 23:43,01-06-2023 06:08,18-04-2023 10:41,18-04-2023 10:41,03-05-2023 17:40,378,,3,5,136,692,136,22677,11320,1022,466,-
305769,7303546772125,Support,Solved,Low,Mail,18-04-2023 11:53,02-06-2023 15:31,18-04-2023 12:31,18-04-2023 12:31,02-06-2023 15:31,1084,4,3,8,53,20449,10369,65018,32618,24371,12151,Is my treatment covered (IMTC)
306064,10467284823069,Support,Hold,Low,Mail,18-04-2023 15:22,31-05-2023 10:33,18-04-2023 16:49,18-04-2023 16:49,,,,3,4,103,2961,1521,,,12799,6319,-
306401,9849784588061,Reimbursement Claims,Closed,Low,Mail,18-04-2023 20:27,27-05-2023 06:08,19-04-2023 12:59,19-04-2023 10:36,28-04-2023 10:33,230,,3,6,1748,11085,5325,13805,6605,12174,6414,-
306828,7302814703773,Reimbursement Claims,Closed,Low,Mail,19-04-2023 11:22,07-06-2023 06:45,19-04-2023 14:12,19-04-2023 14:12,11-05-2023 17:51,534,,3,4,467,467,467,32069,16229,16158,8255,-
307208,10190014373789,Reimbursement Claims,Closed,Low,OutBound,19-04-2023 14:37,07-06-2023 06:45,19-04-2023 14:37,19-04-2023 14:37,16-05-2023 12:31,646,,3,6,3612,0,0,38754,19314,35020,17034,-
307527,9123746595869,Reimbursement Claims,Solved,Low,Mail,19-04-2023 18:50,04-06-2023 19:15,20-04-2023 11:30,20-04-2023 11:30,04-06-2023 19:15,1104,,3,9,849,2191,849,66265,33145,58630,29209,-
307663,10092755859229,Reimbursement Claims,Solved,Low,Mail,19-04-2023 22:55,01-06-2023 23:00,20-04-2023 11:59,20-04-2023 11:59,01-06-2023 23:00,1032,,3,9,1161,2485,1161,61925,30960,57951,28823,-
307800,7302140326557,Endorsements,Solved,Low,Mail,20-04-2023 07:01,03-06-2023 23:09,24-04-2023 12:52,24-04-2023 12:52,03-06-2023 23:09,1072,,3,5,3113,6111,3113,64327,32400,58874,29827,-
308244,10505759436957,Reimbursement Claims,Solved,Low,Mail,20-04-2023 13:54,09-06-2023 18:22,20-04-2023 16:40,20-04-2023 16:40,09-06-2023 18:22,1204,,3,1,294,294,294,72269,36269,72203,36203,-
308313,10507186431389,Support,Closed,Low,Mail,20-04-2023 14:55,08-06-2023 08:32,20-04-2023 15:03,20-04-2023 15:03,19-05-2023 08:25,690,Offered,3,12,19,5863,2983,41370,20524,24462,12111,Claims
308373,10508182379421,Support,Closed,Low,Mail,20-04-2023 15:40,11-06-2023 20:35,20-04-2023 15:48,20-04-2023 15:48,22-05-2023 19:53,772,4,3,7,48,1751,1031,46333,23293,7102,4084,Claims
308466,9958983322141,Reimbursement Claims,Closed,Low,OutBound,20-04-2023 17:02,15-06-2023 14:36,15-05-2023 18:26,20-04-2023 17:02,26-05-2023 14:22,861,,3,8,3970,31632,15792,51679,25759,49011,24531,-
308542,7276714248989,Support,Closed,Low,Internal Communication,20-04-2023 18:03,21-05-2023 06:00,21-04-2023 13:08,20-04-2023 18:43,22-04-2023 11:50,42,Offered,3,7,54,148,148,2507,1067,1390,670,-
308713,7274430781725,Support,Closed,Low,Internal Communication,20-04-2023 20:42,29-05-2023 06:00,21-04-2023 10:00,21-04-2023 10:00,30-04-2023 19:50,239,Offered,3,2,521,1286,566,14348,7148,1897,1177,-
309171,10524432932253,Support,Solved,Low,Mail,21-04-2023 12:29,09-06-2023 10:50,01-05-2023 18:23,21-04-2023 15:26,09-06-2023 10:50,1174,Offered,3,10,225,336,336,70462,35182,58835,29314,Claims
309981,10542700363421,Reimbursement Claims,Closed,Low,Mail,22-04-2023 12:17,01-06-2023 06:08,24-04-2023 13:01,24-04-2023 13:01,03-05-2023 12:11,264,,3,4,1745,3185,1745,15835,7915,14374,7174,-
311009,10010839985437,Support,Closed,Low,Mail,24-04-2023 13:49,03-05-2023 13:49,03-05-2023 13:49,24-04-2023 14:46,03-05-2023 13:49,216,Offered,3,3,75,1877,1150,12960,6480,2649,1680,Claims
311202,7997419688221,Reimbursement Claims,Hold,Low,Mail,24-04-2023 16:19,15-06-2023 14:44,24-04-2023 18:05,24-04-2023 18:05,,,,3,20,152,152,152,,,72893,36716,-
311232,7302378005405,Endorsements,Pending,Low,Mail,24-04-2023 16:43,16-06-2023 18:10,08-06-2023 16:31,25-04-2023 11:00,,,,3,5,1617,33032,16472,,,55225,27865,-
311247,10572858487069,Reimbursement Claims,Closed,Low,OutBound,24-04-2023 16:51,07-06-2023 06:09,24-04-2023 16:51,24-04-2023 16:51,09-05-2023 11:04,354,,3,3,1688,0,0,21253,10453,6216,3247,-
311792,10569040836125,Support,Closed,Low,Mail,25-04-2023 09:50,31-05-2023 06:08,25-04-2023 10:03,25-04-2023 10:03,02-05-2023 20:20,178,Offered,3,4,45,8618,4298,10709,5669,8735,4414,Claims
313411,10610754829725,Reimbursement Claims,Open,Low,Mail,26-04-2023 17:18,17-06-2023 09:56,26-04-2023 22:21,26-04-2023 17:42,,,,3,17,303,8262,3942,,,70774,35241,-
313777,7571050240157,Endorsements,Solved,Low,Mail,27-04-2023 07:00,16-06-2023 17:40,28-04-2023 11:50,28-04-2023 11:50,16-06-2023 17:40,1211,,3,11,890,20549,10349,72640,36520,7369,4369,-
314596,10637260277789,Support,Closed,Low,Mail,27-04-2023 19:00,02-06-2023 06:09,28-04-2023 07:28,28-04-2023 07:28,04-05-2023 13:10,162,Offered,3,6,162,4274,2114,9730,4690,6988,3388,Is my treatment covered (IMTC)
314637,10638551551645,Reimbursement Claims,Closed,Low,Mail,27-04-2023 19:48,07-06-2023 06:44,28-04-2023 10:14,28-04-2023 10:14,17-05-2023 15:10,475,,3,6,489,1209,489,28522,14122,17973,9114,-
314836,7303270866973,Endorsements,Closed,Low,Mail,28-04-2023 07:00,18-06-2023 16:35,03-05-2023 14:29,03-05-2023 14:29,29-05-2023 15:38,753,,3,6,3929,17476,8716,45158,22718,28268,14288,-
315157,8142495945501,Support,Solved,Low,Mail,28-04-2023 12:53,05-06-2023 10:23,02-06-2023 11:39,28-04-2023 12:55,05-06-2023 10:23,910,Offered,3,6,7,7708,4087,54570,27210,12882,6699,Claims
315244,10650985781405,Support,Closed,Low,Mail,28-04-2023 14:12,17-06-2023 13:35,28-04-2023 14:23,28-04-2023 14:23,28-05-2023 13:17,719,Offered,3,4,51,4040,1880,43145,21545,33895,16480,Claims
315288,10651475155613,Reimbursement Claims,Solved,Low,Mail,28-04-2023 14:34,06-06-2023 15:50,31-05-2023 10:57,28-04-2023 15:33,06-06-2023 10:48,932,,3,6,2917,23764,11906,55935,27855,41405,20257,-
315293,7251409940125,Support,Solved,Urgent,Closed Ticket,28-04-2023 14:37,09-06-2023 21:30,28-04-2023 17:33,28-04-2023 15:11,09-06-2023 21:30,1015,Offered,3,11,870,15668,7748,60892,30622,14843,7613,-
315683,10663387220253,Support,Closed,Low,Mail,29-04-2023 00:57,07-06-2023 06:44,29-04-2023 09:49,29-04-2023 09:49,17-05-2023 16:11,447,Offered,3,5,84,766,284,26834,13392,5562,2920,Is my treatment covered (IMTC)
316108,7591274790813,Support,Closed,Low,Mail,29-04-2023 16:56,10-06-2023 19:36,29-04-2023 17:49,29-04-2023 17:49,21-05-2023 18:48,530,Offered,3,6,78,1671,951,31792,15412,8304,4415,Is my treatment covered (IMTC)
316184,10674845963549,Support,Closed,Low,Mail,29-04-2023 19:59,07-06-2023 06:44,30-04-2023 09:32,30-04-2023 09:32,11-05-2023 10:51,279,Offered,3,7,127,1336,616,16732,8092,5840,2960,Is my treatment covered (IMTC)
316210,9902466997661,Reimbursement Claims,Closed,Low,Mail,29-04-2023 21:24,07-06-2023 06:44,01-05-2023 18:36,01-05-2023 18:36,14-05-2023 08:03,347,,3,5,2364,8397,4101,20799,10080,20232,9511,-
316552,10298585586973,Reimbursement Claims,Closed,Low,Mail,01-05-2023 03:44,03-06-2023 06:08,01-05-2023 18:50,01-05-2023 18:50,05-05-2023 12:33,105,,3,3,1247,2368,1333,6289,3093,6051,3092,-
316568,10127751128861,Reimbursement Claims,Solved,Low,Mail,01-05-2023 08:06,13-06-2023 15:25,01-05-2023 18:53,01-05-2023 18:53,13-06-2023 15:25,1039,,3,3,894,1667,894,62359,31346,42082,20573,-
316583,10696735991453,Reimbursement Claims,Closed,Low,Mail,01-05-2023 09:27,07-06-2023 06:44,01-05-2023 18:54,01-05-2023 18:54,16-05-2023 14:31,365,,3,5,1581,3021,1581,21905,11105,20278,10198,-
316750,7273556092573,Endorsements,Solved,Low,Mail,01-05-2023 14:07,07-06-2023 17:27,25-05-2023 15:41,02-05-2023 12:06,07-06-2023 17:27,891,,3,6,1042,1762,1042,53480,26840,21348,11268,-
316761,10699486089117,Reimbursement Claims,Solved,Low,Mail,01-05-2023 14:29,15-06-2023 18:19,01-05-2023 19:00,01-05-2023 19:00,15-06-2023 18:19,1084,,3,15,863,1583,863,65030,32630,58224,29424,-
316791,10088583544477,Reimbursement Claims,Closed,Low,Mail,01-05-2023 15:28,11-06-2023 11:34,01-05-2023 18:42,01-05-2023 18:42,22-05-2023 10:52,499,,3,3,371,1091,371,29964,14304,13374,6629,-
317137,10556832537757,Support,Closed,Low,Mail,02-05-2023 10:50,07-06-2023 16:36,02-05-2023 11:28,02-05-2023 11:28,18-05-2023 16:00,389,Offered,3,6,72,1434,714,23350,11830,13710,6532,Claims
317153,9937950774813,Reimbursement Claims,Closed,Low,Mail,02-05-2023 11:00,12-06-2023 20:39,02-05-2023 14:18,02-05-2023 14:18,23-05-2023 19:30,513,,3,8,1202,1922,1202,30750,15630,26926,13966,-
